FID,LAK_ID,RES_ID,GLWD_ID,HYLAK_ID,GRAND_ID,INT_CODE,LAKE_NAME,COUNTRY,LONG_DD,LAT_DD,LisfloodX,LisfloodY,CATCH_SKM,CATCH_SRC,AREA_SKM,AREA_SRC,WIDTH_M,WIDTH_SRC,DISAVG_CMS,DIS_SRC
1239,,,,,5717,,,China,,,111.725,24.025,6310,GRAND,9.91,GRAND,151.8547,EXP,320.5,GLOFAS4_ltr
1240,,,691,,6869,I03100995,Rupert,Canada,,,-75.425,51.525,28577,GRAND,171.96,GRAND,361.4111,EXP,542.4,GLOFAS4_ltr
1241,,,,,6899,,,Brazil,,,-47.475,-6.575,287237,GRAND,409.72,GRAND,1359.3576,EXP,4163.6,GLOFAS4_ltr
1242,,,,,6900,,,Brazil,,,-53.025,-27.175,53069,GRAND,68.98,GRAND,515.6103,EXP,1361.7,GLOFAS4_ltr
1243,,,,,6904,,,Brazil,,,-64.675,-9.275,962561,GRAND,229.62,GRAND,2721.578,EXP,21250.1,GLOFAS4_ltr
1244,,,,,6905,,,Brazil,,,-48.375,-9.725,184554,GRAND,681.56,GRAND,1054.5032,EXP,2421.2,GLOFAS4_ltr
1245,,,,,6908,,,Brazil,,,-48.325,-12.275,127716,GRAND,242.95,GRAND,853.6286,EXP,1624.8,GLOFAS4_ltr
1246,,,,,6910,,,Brazil,,,-44.775,-18.925,11260,GRAND,23.02,GRAND,211.7427,EXP,145.8,GLOFAS4_ltr
1247,,,,,6911,,,Brazil,,,-48.225,-12.825,63839,GRAND,83.88,GRAND,573.3064,EXP,820.7,GLOFAS4_ltr
1248,,,,,6938,,,Ecuador,,,-78.625,-2.575,4230,GRAND,4.46,GRAND,120.7039,EXP,164.8,GLOFAS4_ltr
1249,,,,,6987,,,India,,,75.325,33.175,18688,GRAND,7.01,GRAND,283.214,EXP,345.8,GLOFAS4_ltr
1250,,,,,6992,,,India,,,76.475,22.275,62582,GRAND,812.83,GRAND,566.7988,EXP,847.1,GLOFAS4_ltr
1251,,,,,6995,,,India,,,76.175,22.225,65880,GRAND,36.84,GRAND,583.7578,EXP,873.6,GLOFAS4_ltr
1252,,,,,7029,,,China,,,109.475,26.925,16501,GRAND,20.1,GRAND,263.6851,EXP,421.7,GLOFAS4_ltr
1253,,,,,7031,,,China,,,101.875,27.825,109893,GRAND,8.79,GRAND,783.0641,EXP,1394.3,GLOFAS4_ltr
1254,,,,,7036,,,China,,,111.175,23.425,295005,GRAND,71.92,GRAND,1380.3412,EXP,7627.1,GLOFAS4_ltr
1255,,,,,7037,,,China,,,100.375,23.975,113875,GRAND,20.46,GRAND,799.2291,EXP,828.1,GLOFAS4_ltr
1256,,,,,7038,,,China,,,102.225,29.475,62274,GRAND,14.39,GRAND,565.1957,EXP,900.9,GLOFAS4_ltr
1257,,,,,7041,,,China,,,112.825,27.125,54732,GRAND,51.75,GRAND,524.8246,EXP,1341.9,GLOFAS4_ltr
1258,,,,,7084,,,China,,,111.325,30.375,15418,GRAND,22.39,GRAND,253.6069,EXP,460,GLOFAS4_ltr
1259,,,,,7085,,,China,,,102.075,22.675,17262,GRAND,7.97,GRAND,270.5989,EXP,442.7,GLOFAS4_ltr
1260,,,,,7087,,,China,,,99.325,25.575,90771,GRAND,9.64,GRAND,701.6775,EXP,559.3,GLOFAS4_ltr
1261,,,,,7090,,,China,,,101.475,26.475,254179,GRAND,16.15,GRAND,1267.2169,EXP,1928.6,GLOFAS4_ltr
1262,,,,,7092,,,China,,,109.525,24.225,46415,GRAND,40.12,GRAND,477.4431,EXP,1784.2,GLOFAS4_ltr
1263,,,,,7098,,,Venezuela,,,-63.025,7.925,87995,GRAND,58.29,GRAND,689.2774,EXP,4682.2,GLOFAS4_ltr
1264,,,,,7109,,,Turkey,,,41.675,41.325,19401,GRAND,9.3,GRAND,289.3674,EXP,201.5,GLOFAS4_ltr
1265,,,,,7136,,,Sudan,,,32.075,18.675,2345567,GRAND,730.61,GRAND,4538.1281,EXP,13085.8,GLOFAS4_ltr
1266,,,,,7140,,,Tajikistan,,,69.075,38.075,31593,GRAND,8.13,GRAND,382.8385,EXP,507.8,GLOFAS4_ltr
1267,,,,,7166,,,Vietnam,,,102.975,22.125,25529,GRAND,21.63,GRAND,338.7526,EXP,810.9,GLOFAS4_ltr
1268,,,,,7172,,,China,,,109.925,27.125,35841,GRAND,10.15,GRAND,411.5927,EXP,987.5,GLOFAS4_ltr
1269,,,,,7175,,,China,,,107.925,29.225,7845,GRAND,7.57,GRAND,172.0731,EXP,228.9,GLOFAS4_ltr
1270,,,,,7180,,,China,,,100.425,26.825,235875,GRAND,14.44,GRAND,1213.9992,EXP,1624.4,GLOFAS4_ltr
1271,,,,,7181,,,China,,,100.775,22.025,142559,GRAND,24.91,GRAND,909.2425,EXP,1330.2,GLOFAS4_ltr
1272,,,,,7183,,,China,,,102.675,35.825,148197,GRAND,7.13,GRAND,929.7144,EXP,623.4,GLOFAS4_ltr
1273,,,,,7189,,,China,,,116.675,27.775,7115,GRAND,23.41,GRAND,162.6907,EXP,202.3,GLOFAS4_ltr
1274,,,,,7190,,,China,,,111.225,28.775,85071,GRAND,19.41,GRAND,676.0346,EXP,2512.2,GLOFAS4_ltr
1275,,,,,7193,,,China,,,100.425,26.525,238841,GRAND,14.06,GRAND,1222.739,EXP,1675.7,GLOFAS4_ltr
1276,,,,,7203,,,Vietnam,,,107.525,13.975,9299,GRAND,53.08,GRAND,189.7157,EXP,364.9,GLOFAS4_ltr
1277,,,,,7205,,,Vietnam,,,108.925,13.025,11174,GRAND,49.91,GRAND,210.8128,EXP,170.5,GLOFAS4_ltr
1278,,,,,7221,,,China,,,105.525,25.725,15798,GRAND,6.28,GRAND,257.1765,EXP,232,GLOFAS4_ltr
1279,,,,,7235,,,China,,,108.225,29.175,68184,GRAND,22.87,GRAND,595.3916,EXP,1546.1,GLOFAS4_ltr
1280,,,,,7236,,,China,,,105.475,24.825,45802,GRAND,10.27,GRAND,473.8131,EXP,586.7,GLOFAS4_ltr
1281,,,,,7238,,,China,,,108.925,23.625,117216,GRAND,14.7,GRAND,812.607,EXP,1849.6,GLOFAS4_ltr
1282,,,,,7242,,,China,,,108.475,28.475,54106,GRAND,16.65,GRAND,521.3703,EXP,1122.7,GLOFAS4_ltr
1283,,,,,7246,,,China,,,108.175,27.775,48061,GRAND,24,GRAND,487.0904,EXP,947,GLOFAS4_ltr
1284,,,,,7255,,,China,,,109.525,28.775,9633,GRAND,9.41,GRAND,193.598,EXP,337.6,GLOFAS4_ltr
1285,,,,,7259,,,China,,,100.825,26.225,245323,GRAND,53.67,GRAND,1241.68,EXP,1761.1,GLOFAS4_ltr
1286,,,,,7261,,,China,,,103.275,23.025,31336,GRAND,15.34,GRAND,381.0476,EXP,276.2,GLOFAS4_ltr
1287,,,,,7265,,,China,,,113.275,25.225,5041,GRAND,4.98,GRAND,133.4906,EXP,165.4,GLOFAS4_ltr
1288,,,,,7272,,,China,,,103.975,24.425,25501,GRAND,8.61,GRAND,338.5393,EXP,241.4,GLOFAS4_ltr
1289,,,,,7276,,,China,,,107.875,29.275,74641,GRAND,2.59,GRAND,627.1338,EXP,1744.6,GLOFAS4_ltr
1290,,,,,7278,,,China,,,101.425,23.125,6141,GRAND,7.64,GRAND,149.5065,EXP,130.3,GLOFAS4_ltr
1291,,,,,7281,,,China,,,104.375,28.625,456308,GRAND,81.81,GRAND,1773.083,EXP,5083.8,GLOFAS4_ltr
1292,,,,,7303,,,Cambodia,,,106.275,13.525,49801,GRAND,332.96,GRAND,497.1369,EXP,1780.8,GLOFAS4_ltr
1293,,,,,6859,,,China,,,101.175,36.075,133712,GRAND,14.864,GDW,876.4095,EXP,558.8,GLOFAS4_ltr
